date,time,speedKPH,rpm,batteryVoltage,batteryPercentage,windSpeed,temp
"06 Feb, 2025",01:46 PM,40,3000,339.83,98,22,35.4
"06 Feb, 2025",01:46 PM,40,3000,339.92,98,22,35.4
"06 Feb, 2025",01:46 PM,40,3000,339.84,98,22,35.5
"06 Feb, 2025",01:46 PM,40,3000,339.84,98,22,35.3
"06 Feb, 2025",01:46 PM,40,3000,340.02,98,22,35.4
"06 Feb, 2025",01:46 PM,40,3000,340.01,98,23,35.2
"06 Feb, 2025",01:46 PM,40,3000,339.73,98,23,35.3
"06 Feb, 2025",01:46 PM,40,3000,339.93,98,23,35.1
"06 Feb, 2025",01:46 PM,40,3000,339.98,98,23,35.3
"06 Feb, 2025",01:46 PM,40,3000,339.97,98,23,35.4
"06 Feb, 2025",01:46 PM,40,3000,340.04,98,23,35.4
"06 Feb, 2025",01:46 PM,40,3000,339.98,98,22,35.5
"06 Feb, 2025",01:46 PM,40,3000,339.8,98,22,35.3
"06 Feb, 2025",01:46 PM,40,3000,339.71,98,22,35.2
"06 Feb, 2025",01:46 PM,40,3000,339.87,98,22,35.2
"06 Feb, 2025",01:46 PM,40,3000,339.79,98,22,35.0
"06 Feb, 2025",01:46 PM,40,3000,339.72,98,23,35.0
"06 Feb, 2025",01:46 PM,40,3000,339.81,98,22,34.9
"06 Feb, 2025",01:46 PM,40,3000,339.83,98,22,34.8
"06 Feb, 2025",01:46 PM,40,3000,339.78,98,23,34.7
"06 Feb, 2025",01:46 PM,40,3000,339.85,98,22,34.7
"06 Feb, 2025",01:46 PM,40,3000,339.75,98,23,34.8
"06 Feb, 2025",01:46 PM,40,3000,339.89,98,23,34.8
"06 Feb, 2025",01:46 PM,40,3000,339.92,98,23,34.8
"06 Feb, 2025",01:46 PM,40,3000,339.9,98,23,34.6
"06 Feb, 2025",01:46 PM,40,3000,339.9,98,23,34.4
"06 Feb, 2025",01:47 PM,40,3000,339.96,98,24,34.6
"06 Feb, 2025",01:47 PM,40,3000,340.03,98,23,34.7
"06 Feb, 2025",01:47 PM,40,3000,339.86,98,24,34.8
"06 Feb, 2025",01:47 PM,40,3000,339.84,98,23,34.7
"06 Feb, 2025",01:47 PM,40,3000,339.73,98,23,34.7
"06 Feb, 2025",01:47 PM,40,3000,339.9,98,23,34.6
"06 Feb, 2025",01:47 PM,40,3000,339.95,98,23,34.6
"06 Feb, 2025",01:47 PM,40,3000,339.8,98,23,34.7
"06 Feb, 2025",01:47 PM,40,3000,340.08,98,23,34.9
"06 Feb, 2025",01:47 PM,40,3000,340.07,98,23,34.9
"06 Feb, 2025",01:47 PM,40,3000,339.9,98,23,34.9
"06 Feb, 2025",01:47 PM,40,3000,339.83,98,23,35.0
"06 Feb, 2025",01:47 PM,40,3000,340.08,98,23,35.0
"06 Feb, 2025",01:47 PM,40,3000,339.77,98,23,35.1
"06 Feb, 2025",01:47 PM,40,3000,339.81,98,23,35.1
"06 Feb, 2025",01:47 PM,40,3000,339.81,98,23,35.2
"06 Feb, 2025",01:47 PM,40,3000,339.97,98,22,35.1
"06 Feb, 2025",01:47 PM,40,3000,340.08,98,22,34.9
"06 Feb, 2025",01:47 PM,40,3000,339.93,98,23,34.7
"06 Feb, 2025",01:47 PM,40,3000,339.74,98,23,34.9
"06 Feb, 2025",01:47 PM,40,3000,339.81,98,22,34.9
"06 Feb, 2025",01:47 PM,40,3000,340.06,98,23,34.7
"06 Feb, 2025",01:47 PM,40,3000,339.89,98,22,34.7
"06 Feb, 2025",01:47 PM,40,3000,339.75,98,23,34.8
"06 Feb, 2025",01:47 PM,40,3000,339.82,98,23,34.7
"06 Feb, 2025",01:47 PM,40,3000,339.71,98,22,34.6
"06 Feb, 2025",01:47 PM,40,3000,339.8,98,22,34.5
"06 Feb, 2025",01:47 PM,40,3000,339.76,98,22,34.6
"06 Feb, 2025",01:47 PM,40,3000,339.93,98,22,34.8
"06 Feb, 2025",01:47 PM,40,3000,339.91,98,23,34.9
"06 Feb, 2025",01:47 PM,40,3000,339.8,98,23,35.0
"06 Feb, 2025",01:47 PM,40,3000,340.06,98,23,34.9
"06 Feb, 2025",01:47 PM,40,3000,339.8,98,23,34.9
"06 Feb, 2025",01:47 PM,40,3000,339.92,98,23,35.1
"06 Feb, 2025",01:47 PM,40,3000,340.08,98,23,35.0
"06 Feb, 2025",01:47 PM,40,3000,340.0,98,23,35.1
"06 Feb, 2025",01:47 PM,40,3000,340.02,98,23,35.0
"06 Feb, 2025",01:47 PM,40,3000,339.75,98,24,34.8
"06 Feb, 2025",01:47 PM,40,3000,339.87,98,23,35.0
"06 Feb, 2025",01:47 PM,40,3000,340.05,98,23,34.9
"06 Feb, 2025",01:47 PM,40,3000,339.69,98,23,34.8
"06 Feb, 2025",01:47 PM,40,3000,339.71,98,23,35.0
"06 Feb, 2025",01:47 PM,40,3000,339.78,98,23,34.9
"06 Feb, 2025",01:47 PM,40,3000,339.9,98,22,35.0
"06 Feb, 2025",01:47 PM,40,3000,339.7,98,22,35.0
"06 Feb, 2025",01:47 PM,40,3000,340.0,98,22,34.9
"06 Feb, 2025",01:47 PM,40,3000,339.92,98,22,34.7
"06 Feb, 2025",01:47 PM,40,3000,340.0,98,22,34.7
"06 Feb, 2025",01:47 PM,40,3000,339.87,98,21,34.6
"06 Feb, 2025",01:47 PM,40,3000,339.85,98,21,34.7
"06 Feb, 2025",01:47 PM,40,3000,339.85,98,20,34.7
"06 Feb, 2025",01:47 PM,40,3000,339.76,98,21,34.8
"06 Feb, 2025",01:47 PM,40,3000,339.96,98,21,34.7
"06 Feb, 2025",01:47 PM,40,3000,339.88,98,21,34.8
"06 Feb, 2025",01:47 PM,40,3000,339.79,98,21,35.0
"06 Feb, 2025",01:47 PM,40,3000,339.7,98,21,35.2
"06 Feb, 2025",01:47 PM,40,3000,339.74,98,21,35.1
"06 Feb, 2025",01:47 PM,40,3000,339.91,98,21,35.1
"06 Feb, 2025",01:47 PM,40,3000,339.74,98,21,35.0
"06 Feb, 2025",01:47 PM,40,3000,339.89,98,21,35.0
"06 Feb, 2025",01:48 PM,40,3000,340.03,98,21,35.2
"06 Feb, 2025",01:48 PM,40,3000,340.04,98,21,35.3
"06 Feb, 2025",01:48 PM,40,3000,339.69,98,21,35.2
"06 Feb, 2025",01:48 PM,40,3000,339.78,98,21,35.3
"06 Feb, 2025",01:48 PM,40,3000,339.92,98,21,35.1
"06 Feb, 2025",01:48 PM,40,3000,339.82,98,21,35.0
"06 Feb, 2025",01:48 PM,40,3000,340.04,98,21,35.1
"06 Feb, 2025",01:48 PM,40,3000,339.72,98,21,35.0
"06 Feb, 2025",01:48 PM,40,3000,339.7,98,21,35.0
"06 Feb, 2025",01:48 PM,40,3000,339.76,98,20,35.0
"06 Feb, 2025",01:48 PM,40,3000,339.8,98,20,35.2
"06 Feb, 2025",01:48 PM,40,3000,339.73,98,21,35.0
"06 Feb, 2025",01:48 PM,40,3000,339.85,98,20,35.1
"06 Feb, 2025",01:48 PM,40,3000,339.78,98,21,35.1
"06 Feb, 2025",01:48 PM,40,3000,339.83,98,20,35.2
"06 Feb, 2025",01:48 PM,40,3000,339.69,98,20,35.1
"06 Feb, 2025",01:48 PM,40,3000,340.07,98,20,35.0
"06 Feb, 2025",01:48 PM,40,3000,339.91,98,20,35.1
"06 Feb, 2025",01:48 PM,40,3000,339.94,98,20,35.3
"06 Feb, 2025",01:48 PM,40,3000,339.7,98,20,35.1
"06 Feb, 2025",01:48 PM,40,3000,340.04,98,20,35.2
"06 Feb, 2025",01:48 PM,40,3000,339.99,98,20,35.2
"06 Feb, 2025",01:48 PM,40,3000,339.97,98,20,35.1
"06 Feb, 2025",01:48 PM,40,3000,339.76,98,20,35.0
"06 Feb, 2025",01:48 PM,40,3000,339.91,98,20,35.0
"06 Feb, 2025",01:48 PM,40,3000,339.83,98,21,35.0
"06 Feb, 2025",01:48 PM,40,3000,340.05,98,20,34.9
"06 Feb, 2025",01:48 PM,40,3000,339.95,98,20,35.1
"06 Feb, 2025",01:48 PM,40,3000,339.74,98,20,35.1
"06 Feb, 2025",01:48 PM,40,3000,339.73,98,20,34.9
"06 Feb, 2025",01:48 PM,40,3000,339.8,98,20,34.9
"06 Feb, 2025",01:48 PM,40,3000,340.08,98,20,35.1
"06 Feb, 2025",01:48 PM,40,3000,339.83,98,20,35.2
"06 Feb, 2025",01:48 PM,40,3000,339.83,98,20,35.1
"06 Feb, 2025",01:48 PM,40,3000,339.95,98,20,35.3
"06 Feb, 2025",01:48 PM,40,3000,340.01,98,20,35.3
"06 Feb, 2025",01:48 PM,40,3000,339.69,98,20,35.2
"06 Feb, 2025",01:48 PM,40,3000,340.05,98,20,35.3
"06 Feb, 2025",01:48 PM,40,3000,339.85,98,20,35.2
"06 Feb, 2025",01:48 PM,40,3000,340.06,98,20,35.3
"06 Feb, 2025",01:48 PM,40,3000,340.08,98,20,35.5
"06 Feb, 2025",01:48 PM,40,3000,339.99,98,20,35.6
"06 Feb, 2025",01:48 PM,40,3000,340.05,98,20,35.5
"06 Feb, 2025",01:48 PM,40,3000,339.88,98,19,35.6
"06 Feb, 2025",01:48 PM,40,3000,339.72,98,19,35.6
"06 Feb, 2025",01:48 PM,40,3000,340.04,98,19,35.6
"06 Feb, 2025",01:48 PM,40,3000,339.68,98,19,35.5
"06 Feb, 2025",01:48 PM,40,3000,339.82,98,20,35.4
"06 Feb, 2025",01:48 PM,40,3000,339.74,98,19,35.4
"06 Feb, 2025",01:48 PM,40,3000,339.84,98,19,35.2
"06 Feb, 2025",01:48 PM,40,3000,339.96,98,19,35.3
"06 Feb, 2025",01:48 PM,40,3000,339.96,98,18,35.4
"06 Feb, 2025",01:48 PM,40,3000,339.96,98,18,35.5
"06 Feb, 2025",01:48 PM,40,3000,339.86,98,18,35.4
"06 Feb, 2025",01:48 PM,40,3000,339.82,98,18,35.5
"06 Feb, 2025",01:48 PM,40,3000,339.99,98,18,35.6
"06 Feb, 2025",01:48 PM,40,3000,339.72,98,18,35.7
"06 Feb, 2025",01:48 PM,40,3000,339.8,98,18,35.7
"06 Feb, 2025",01:48 PM,40,3000,339.95,98,18,35.5
"06 Feb, 2025",01:48 PM,40,3000,339.89,98,18,35.6
"06 Feb, 2025",01:49 PM,40,3000,339.96,98,18,35.7
"06 Feb, 2025",01:49 PM,40,3000,339.89,98,17,35.7
"06 Feb, 2025",01:49 PM,40,3000,339.79,98,17,35.7
"06 Feb, 2025",01:49 PM,40,3000,339.97,98,17,35.8
"06 Feb, 2025",01:49 PM,40,3000,339.7,98,17,35.8
"06 Feb, 2025",01:49 PM,40,3000,340.01,98,17,35.9
"06 Feb, 2025",01:49 PM,40,3000,339.77,98,17,36.0
"06 Feb, 2025",01:49 PM,40,3000,340.06,98,17,36.1
"06 Feb, 2025",01:49 PM,40,3000,340.02,98,17,36.1
"06 Feb, 2025",01:49 PM,40,3000,339.88,98,17,36.0
"06 Feb, 2025",01:49 PM,40,3000,339.81,98,17,35.9
"06 Feb, 2025",01:49 PM,40,3000,339.76,98,17,35.8
"06 Feb, 2025",01:49 PM,40,3000,339.81,98,18,35.6
"06 Feb, 2025",01:49 PM,40,3000,339.98,98,18,35.6
"06 Feb, 2025",01:49 PM,40,3000,339.88,98,18,35.7
"06 Feb, 2025",01:49 PM,40,3000,339.71,98,18,35.8
"06 Feb, 2025",01:49 PM,40,3000,339.74,98,19,35.8
"06 Feb, 2025",01:49 PM,40,3000,339.85,98,19,35.6
"06 Feb, 2025",01:49 PM,40,3000,339.87,98,19,35.5
"06 Feb, 2025",01:49 PM,40,3000,339.99,98,20,35.7
"06 Feb, 2025",01:49 PM,40,3000,340.0,98,19,35.8
"06 Feb, 2025",01:49 PM,40,3000,339.81,98,20,35.8
"06 Feb, 2025",01:49 PM,40,3000,339.85,98,20,36.0
"06 Feb, 2025",01:49 PM,40,3000,340.01,98,19,35.9
"06 Feb, 2025",01:49 PM,40,3000,340.04,98,19,36.1
"06 Feb, 2025",01:49 PM,40,3000,339.79,98,19,36.0
"06 Feb, 2025",01:49 PM,40,3000,339.85,98,19,36.0
"06 Feb, 2025",01:49 PM,40,3000,339.95,98,18,36.1
"06 Feb, 2025",01:49 PM,40,3000,339.73,98,18,36.0
"06 Feb, 2025",01:49 PM,40,3000,339.81,98,19,35.9
"06 Feb, 2025",01:49 PM,40,3000,339.83,98,19,36.0
"06 Feb, 2025",01:49 PM,40,3000,339.8,98,18,36.2
"06 Feb, 2025",01:49 PM,40,3000,339.78,98,18,36.0
"06 Feb, 2025",01:49 PM,40,3000,339.99,98,18,36.2
"06 Feb, 2025",01:49 PM,40,3000,339.95,98,18,36.2
"06 Feb, 2025",01:49 PM,40,3000,340.04,98,17,36.0
"06 Feb, 2025",01:49 PM,40,3000,339.77,98,18,36.1
"06 Feb, 2025",01:49 PM,40,3000,340.01,98,18,35.9
"06 Feb, 2025",01:49 PM,40,3000,339.77,98,19,35.8
"06 Feb, 2025",01:49 PM,40,3000,339.74,98,18,35.7
"06 Feb, 2025",01:49 PM,40,3000,340.0,98,18,35.8
"06 Feb, 2025",01:49 PM,40,3000,339.94,98,18,35.7
"06 Feb, 2025",01:49 PM,40,3000,339.71,98,18,35.8
"06 Feb, 2025",01:49 PM,40,3000,339.75,98,18,35.7
"06 Feb, 2025",01:49 PM,40,3000,339.97,98,18,35.5
"06 Feb, 2025",01:49 PM,40,3000,339.97,98,18,35.4
"06 Feb, 2025",01:49 PM,40,3000,339.71,98,18,35.4
"06 Feb, 2025",01:49 PM,40,3000,339.75,98,18,35.5
"06 Feb, 2025",01:49 PM,40,3000,340.02,98,18,35.6
"06 Feb, 2025",01:49 PM,40,3000,339.91,98,18,35.4
"06 Feb, 2025",01:49 PM,40,3000,339.73,98,18,35.4
"06 Feb, 2025",01:49 PM,40,3000,339.95,98,19,35.5
"06 Feb, 2025",01:49 PM,40,3000,339.93,98,18,35.6
"06 Feb, 2025",01:49 PM,40,3000,339.79,98,19,35.7
"06 Feb, 2025",01:49 PM,40,3000,340.05,98,18,35.9
"06 Feb, 2025",01:49 PM,40,3000,339.93,98,18,35.8
"06 Feb, 2025",01:49 PM,40,3000,339.69,98,18,35.7
"06 Feb, 2025",01:49 PM,40,3000,339.88,98,18,35.8
"06 Feb, 2025",01:49 PM,40,3000,339.99,98,18,35.9
"06 Feb, 2025",01:49 PM,40,3000,339.74,98,18,35.8
"06 Feb, 2025",01:50 PM,40,3000,340.05,98,18,35.7
"06 Feb, 2025",01:50 PM,40,3000,339.98,98,18,35.5
"06 Feb, 2025",01:50 PM,40,3000,339.8,98,19,35.4
"06 Feb, 2025",01:50 PM,40,3000,339.87,98,19,35.4
"06 Feb, 2025",01:50 PM,40,3000,340.03,98,18,35.6
"06 Feb, 2025",01:50 PM,40,3000,339.75,98,19,35.6
"06 Feb, 2025",01:50 PM,40,3000,339.81,98,19,35.6
"06 Feb, 2025",01:50 PM,40,3000,340.02,98,19,35.6
"06 Feb, 2025",01:50 PM,40,3000,339.7,98,19,35.4
"06 Feb, 2025",01:50 PM,40,3000,340.02,98,19,35.3
"06 Feb, 2025",01:50 PM,40,3000,339.87,98,19,35.5
"06 Feb, 2025",01:50 PM,40,3000,339.82,98,19,35.5
"06 Feb, 2025",01:50 PM,40,3000,339.77,98,20,35.6
"06 Feb, 2025",01:50 PM,40,3000,339.81,98,20,35.8
"06 Feb, 2025",01:50 PM,40,3000,339.75,98,20,36.0
"06 Feb, 2025",01:50 PM,40,3000,340.04,98,19,35.9
"06 Feb, 2025",01:50 PM,40,3000,339.82,98,19,36.0
"06 Feb, 2025",01:50 PM,40,3000,339.86,98,19,36.1
"06 Feb, 2025",01:50 PM,40,3000,339.76,98,19,36.1
"06 Feb, 2025",01:50 PM,40,3000,339.93,98,19,36.0
"06 Feb, 2025",01:50 PM,40,3000,339.95,98,18,35.8
"06 Feb, 2025",01:50 PM,40,3000,339.73,98,19,35.9
"06 Feb, 2025",01:50 PM,40,3000,339.75,98,19,35.8
"06 Feb, 2025",01:50 PM,40,3000,339.84,98,20,35.7
"06 Feb, 2025",01:50 PM,40,3000,339.73,98,20,35.6
"06 Feb, 2025",01:50 PM,40,3000,339.92,98,20,35.6
"06 Feb, 2025",01:50 PM,40,3000,339.95,98,20,35.8
"06 Feb, 2025",01:50 PM,40,3000,339.7,98,20,35.8
"06 Feb, 2025",01:50 PM,40,3000,339.96,98,20,36.0
"06 Feb, 2025",01:50 PM,40,3000,340.06,98,20,36.1
"06 Feb, 2025",01:50 PM,40,3000,339.74,98,20,36.0
"06 Feb, 2025",01:50 PM,40,3000,339.91,98,20,36.1
"06 Feb, 2025",01:50 PM,40,3000,339.85,98,20,36.1
"06 Feb, 2025",01:50 PM,40,3000,339.79,98,20,36.1
"06 Feb, 2025",01:50 PM,40,3000,339.77,98,20,36.1
"06 Feb, 2025",01:50 PM,40,3000,339.7,98,20,36.0
"06 Feb, 2025",01:50 PM,40,3000,339.7,98,20,35.9
"06 Feb, 2025",01:50 PM,40,3000,339.93,98,20,36.0
"06 Feb, 2025",01:50 PM,40,3000,339.75,98,21,35.9
"06 Feb, 2025",01:50 PM,40,3000,339.72,98,21,35.8
"06 Feb, 2025",01:50 PM,40,3000,339.75,98,20,35.6
"06 Feb, 2025",01:50 PM,40,3000,339.77,98,20,35.5
"06 Feb, 2025",01:50 PM,40,3000,339.96,98,20,35.5
"06 Feb, 2025",01:50 PM,40,3000,339.77,98,20,35.3
"06 Feb, 2025",01:50 PM,40,3000,339.77,98,20,35.5
"06 Feb, 2025",01:50 PM,40,3000,339.97,98,20,35.4
"06 Feb, 2025",01:50 PM,40,3000,340.01,98,20,35.4
"06 Feb, 2025",01:50 PM,40,3000,339.75,98,20,35.3
"06 Feb, 2025",01:50 PM,40,3000,339.96,98,20,35.5
"06 Feb, 2025",01:50 PM,40,3000,339.78,98,20,35.3
"06 Feb, 2025",01:50 PM,40,3000,339.95,98,20,35.3
"06 Feb, 2025",01:50 PM,40,3000,340.05,98,19,35.2
"06 Feb, 2025",01:50 PM,40,3000,339.72,98,20,35.3
"06 Feb, 2025",01:50 PM,40,3000,339.76,98,20,35.2
"06 Feb, 2025",01:50 PM,40,3000,339.68,98,20,35.2
"06 Feb, 2025",01:50 PM,40,3000,339.71,98,21,35.2
"06 Feb, 2025",01:50 PM,40,3000,339.75,98,20,35.3
"06 Feb, 2025",01:50 PM,40,3000,340.01,98,20,35.3
"06 Feb, 2025",01:50 PM,40,3000,339.76,98,19,35.2
"06 Feb, 2025",01:50 PM,40,3000,339.71,98,19,35.1
"06 Feb, 2025",01:51 PM,40,3000,339.68,98,19,35.2
"06 Feb, 2025",01:51 PM,40,3000,339.73,98,19,35.1
"06 Feb, 2025",01:51 PM,40,3000,339.82,98,19,35.1
"06 Feb, 2025",01:51 PM,40,3000,339.82,98,19,35.0
"06 Feb, 2025",01:51 PM,40,3000,339.96,98,18,35.1
"06 Feb, 2025",01:51 PM,40,3000,339.85,98,19,35.2
"06 Feb, 2025",01:51 PM,40,3000,339.92,98,19,35.2
"06 Feb, 2025",01:51 PM,40,3000,339.71,98,19,35.0
"06 Feb, 2025",01:51 PM,40,3000,339.97,98,20,34.9
"06 Feb, 2025",01:51 PM,40,3000,340.04,98,20,34.8
"06 Feb, 2025",01:51 PM,40,3000,339.71,98,19,34.8
"06 Feb, 2025",01:51 PM,40,3000,339.78,98,19,34.8
"06 Feb, 2025",01:51 PM,40,3000,339.96,98,19,34.8
"06 Feb, 2025",01:51 PM,40,3000,339.9,98,19,34.6
"06 Feb, 2025",01:51 PM,40,3000,339.98,98,19,34.5
"06 Feb, 2025",01:51 PM,40,3000,339.76,98,19,34.6
"06 Feb, 2025",01:51 PM,40,3000,340.02,98,19,34.8
"06 Feb, 2025",01:51 PM,40,3000,339.8,98,19,34.6
"06 Feb, 2025",01:51 PM,40,3000,339.76,98,19,34.4
"06 Feb, 2025",01:51 PM,40,3000,340.07,98,19,34.5
"06 Feb, 2025",01:51 PM,40,3000,339.85,98,19,34.3
"06 Feb, 2025",01:51 PM,40,3000,339.69,98,19,34.4
"06 Feb, 2025",01:51 PM,40,3000,339.86,98,20,34.6
"06 Feb, 2025",01:51 PM,40,3000,339.8,98,20,34.4
"06 Feb, 2025",01:51 PM,40,3000,339.89,98,20,34.2
"06 Feb, 2025",01:51 PM,40,3000,339.73,98,20,34.3
"06 Feb, 2025",01:51 PM,40,3000,339.74,98,21,34.5
"06 Feb, 2025",01:51 PM,40,3000,339.69,98,21,34.6
"06 Feb, 2025",01:51 PM,40,3000,339.87,98,21,34.5
"06 Feb, 2025",01:51 PM,40,3000,339.76,98,21,34.5
"06 Feb, 2025",01:51 PM,40,3000,339.92,98,22,34.4
"06 Feb, 2025",01:51 PM,40,3000,340.0,98,21,34.6
"06 Feb, 2025",01:51 PM,40,3000,339.98,98,21,34.6
"06 Feb, 2025",01:51 PM,40,3000,340.05,98,21,34.7
"06 Feb, 2025",01:51 PM,40,3000,339.7,98,21,34.7
"06 Feb, 2025",01:51 PM,40,3000,339.82,98,20,34.7
"06 Feb, 2025",01:51 PM,40,3000,339.69,98,20,34.8
"06 Feb, 2025",01:51 PM,40,3000,339.81,98,20,34.9
"06 Feb, 2025",01:51 PM,40,3000,339.68,98,20,34.9
"06 Feb, 2025",01:51 PM,40,3000,339.97,98,20,35.1
"06 Feb, 2025",01:51 PM,40,3000,339.77,98,21,34.9
"06 Feb, 2025",01:51 PM,40,3000,339.82,98,21,34.8
"06 Feb, 2025",01:51 PM,40,3000,339.92,98,20,34.9
"06 Feb, 2025",01:51 PM,40,3000,340.01,98,20,34.8
"06 Feb, 2025",01:51 PM,40,3000,339.88,98,20,34.9
"06 Feb, 2025",01:51 PM,40,3000,339.9,98,20,34.8
"06 Feb, 2025",01:51 PM,40,3000,339.79,98,20,34.6
"06 Feb, 2025",01:51 PM,40,3000,339.96,98,20,34.6
"06 Feb, 2025",01:51 PM,40,3000,339.73,98,20,34.4
"06 Feb, 2025",01:51 PM,40,3000,339.8,98,19,34.3
"06 Feb, 2025",01:51 PM,40,3000,339.77,98,19,34.1
"06 Feb, 2025",01:51 PM,40,3000,339.7,98,19,34.0
"06 Feb, 2025",01:51 PM,40,3000,340.04,98,19,33.9
"06 Feb, 2025",01:51 PM,40,3000,339.73,98,19,33.9
"06 Feb, 2025",01:51 PM,40,3000,340.0,98,19,34.0
"06 Feb, 2025",01:51 PM,40,3000,339.87,98,18,33.8
"06 Feb, 2025",01:51 PM,40,3000,340.06,98,19,33.9
"06 Feb, 2025",01:51 PM,40,3000,339.77,98,19,34.1
"06 Feb, 2025",01:51 PM,40,3000,340.04,98,19,34.0
"06 Feb, 2025",01:51 PM,40,3000,339.7,98,19,34.0
"06 Feb, 2025",01:52 PM,40,3000,339.95,98,19,34.0
"06 Feb, 2025",01:52 PM,40,3000,339.88,98,19,33.9
"06 Feb, 2025",01:52 PM,40,3000,340.03,98,19,33.9
"06 Feb, 2025",01:52 PM,40,3000,339.85,98,20,33.7
"06 Feb, 2025",01:52 PM,40,3000,340.05,98,20,33.5
"06 Feb, 2025",01:52 PM,40,3000,339.92,98,20,33.5
"06 Feb, 2025",01:52 PM,40,3000,339.93,98,20,33.5
"06 Feb, 2025",01:52 PM,40,3000,339.9,98,20,33.3
"06 Feb, 2025",01:52 PM,40,3000,339.89,98,20,33.2
"06 Feb, 2025",01:52 PM,40,3000,339.9,98,20,33.1
"06 Feb, 2025",01:52 PM,40,3000,339.84,98,20,33.0
"06 Feb, 2025",01:52 PM,40,3000,339.75,98,19,32.8
"06 Feb, 2025",01:52 PM,40,3000,339.83,98,19,32.8
"06 Feb, 2025",01:52 PM,40,3000,339.74,98,19,32.7
"06 Feb, 2025",01:52 PM,40,3000,339.85,98,20,32.6
"06 Feb, 2025",01:52 PM,40,3000,339.91,98,20,32.7
"06 Feb, 2025",01:52 PM,40,3000,339.68,98,20,32.7
"06 Feb, 2025",01:52 PM,40,3000,340.02,98,20,32.6
"06 Feb, 2025",01:52 PM,40,3000,339.97,98,20,32.4
"06 Feb, 2025",01:52 PM,40,3000,339.79,98,20,32.4
"06 Feb, 2025",01:52 PM,40,3000,339.81,98,21,32.3
"06 Feb, 2025",01:52 PM,40,3000,339.74,98,20,32.4
"06 Feb, 2025",01:52 PM,40,3000,339.69,98,20,32.2
"06 Feb, 2025",01:52 PM,40,3000,339.92,98,20,32.2
"06 Feb, 2025",01:52 PM,40,3000,339.73,98,20,32.0
"06 Feb, 2025",01:52 PM,40,3000,339.96,98,20,32.2
"06 Feb, 2025",01:52 PM,40,3000,339.89,98,20,32.1
"06 Feb, 2025",01:52 PM,40,3000,339.95,98,19,32.1
"06 Feb, 2025",01:52 PM,40,3000,339.79,98,19,32.2
"06 Feb, 2025",01:52 PM,40,3000,339.88,98,20,32.2
"06 Feb, 2025",01:52 PM,40,3000,340.04,98,20,32.3
"06 Feb, 2025",01:52 PM,40,3000,339.87,98,20,32.1
"06 Feb, 2025",01:52 PM,40,3000,339.94,98,20,32.2
"06 Feb, 2025",01:52 PM,40,3000,339.85,98,20,32.4
"06 Feb, 2025",01:52 PM,40,3000,339.81,98,20,32.4
"06 Feb, 2025",01:52 PM,40,3000,339.69,98,20,32.2
"06 Feb, 2025",01:52 PM,40,3000,339.9,98,20,32.0
"06 Feb, 2025",01:52 PM,40,3000,339.81,98,20,32.2
"06 Feb, 2025",01:52 PM,40,3000,339.89,98,21,32.4
"06 Feb, 2025",01:52 PM,40,3000,340.01,98,21,32.3
"06 Feb, 2025",01:52 PM,40,3000,339.87,98,21,32.2
"06 Feb, 2025",01:52 PM,40,3000,339.67,98,21,32.0
"06 Feb, 2025",01:52 PM,40,3000,339.68,98,21,31.8
"06 Feb, 2025",01:52 PM,40,3000,339.75,98,20,31.7
"06 Feb, 2025",01:52 PM,40,3000,340.03,98,20,31.7
"06 Feb, 2025",01:52 PM,40,3000,339.92,98,20,31.6
"06 Feb, 2025",01:52 PM,40,3000,339.86,98,20,31.7
"06 Feb, 2025",01:52 PM,40,3000,339.77,98,20,31.9
"06 Feb, 2025",01:52 PM,40,3000,339.79,98,19,31.7
"06 Feb, 2025",01:52 PM,40,3000,340.06,98,19,31.8
"06 Feb, 2025",01:52 PM,40,3000,339.95,98,19,32.0
"06 Feb, 2025",01:52 PM,40,3000,339.82,98,19,32.0
"06 Feb, 2025",01:52 PM,40,3000,339.91,98,19,32.1
"06 Feb, 2025",01:52 PM,40,3000,339.99,98,19,32.2
"06 Feb, 2025",01:52 PM,40,3000,339.88,98,19,32.1
"06 Feb, 2025",01:52 PM,40,3000,339.88,98,19,32.0
"06 Feb, 2025",01:52 PM,40,3000,339.98,98,19,32.0
"06 Feb, 2025",01:52 PM,40,3000,339.89,98,19,32.2
"06 Feb, 2025",01:52 PM,40,3000,339.78,98,19,32.3
"06 Feb, 2025",01:52 PM,40,3000,339.7,98,20,32.3
"06 Feb, 2025",01:53 PM,40,3000,339.8,98,20,32.2
"06 Feb, 2025",01:53 PM,40,3000,340.03,98,20,32.4
"06 Feb, 2025",01:53 PM,40,3000,340.04,98,20,32.4
"06 Feb, 2025",01:53 PM,40,3000,340.02,98,20,32.3
"06 Feb, 2025",01:53 PM,40,3000,340.03,98,19,32.2
"06 Feb, 2025",01:53 PM,40,3000,340.01,98,20,32.1
"06 Feb, 2025",01:53 PM,40,3000,339.91,98,19,31.9
"06 Feb, 2025",01:53 PM,40,3000,339.83,98,19,31.9
"06 Feb, 2025",01:53 PM,40,3000,339.73,98,19,31.9
"06 Feb, 2025",01:53 PM,40,3000,339.91,98,19,32.1
"06 Feb, 2025",01:53 PM,40,3000,340.02,98,19,32.2
"06 Feb, 2025",01:53 PM,40,3000,340.0,98,19,32.2
